x1,x2,x3,x4,x5,x6,x7,x8,x9,y
30,1,35.0,1,< 1 Year,No,30361.0,152.0,222,0
43,1,15.0,0,1-2 Year,Yes,32793.0,26.0,48,0
41,1,21.0,1,1-2 Year,No,29295.0,152.0,194,0
28,1,1.0,0,< 1 Year,No,2630.0,152.0,206,0
64,1,8.0,1,1-2 Year,No,35992.0,26.0,70,0
56,1,28.0,0,1-2 Year,Yes,71562.0,26.0,166,1
26,1,21.0,1,< 1 Year,No,23216.0,152.0,176,0
49,1,11.0,0,1-2 Year,Yes,2630.0,26.0,42,0
21,1,28.0,0,< 1 Year,Yes,60642.0,160.0,37,0
28,1,35.0,1,< 1 Year,No,38259.0,152.0,239,0
44,1,28.0,0,1-2 Year,Yes,2630.0,124.0,273,1
42,1,28.0,1,1-2 Year,No,43885.0,26.0,138,0
44,1,28.0,0,1-2 Year,Yes,43317.0,124.0,57,0
25,1,50.0,0,< 1 Year,Yes,45563.0,152.0,299,1
20,1,28.0,0,< 1 Year,Yes,41006.0,156.0,203,0
42,1,7.0,1,1-2 Year,No,34853.0,124.0,299,0
55,1,45.0,1,1-2 Year,No,32760.0,139.0,222,0
60,1,8.0,0,1-2 Year,Yes,37835.0,124.0,295,0
52,1,18.0,0,1-2 Year,Yes,31858.0,26.0,198,1
20,1,36.0,0,< 1 Year,No,28245.0,160.0,101,0
25,1,46.0,1,< 1 Year,No,21519.0,160.0,124,0
39,1,4.0,0,1-2 Year,Yes,21559.0,124.0,133,0
32,1,46.0,0,1-2 Year,Yes,49313.0,157.0,17,0
40,1,28.0,0,> 2 Years,Yes,44613.0,26.0,27,0
23,1,29.0,1,< 1 Year,No,28596.0,152.0,17,0
45,1,28.0,0,1-2 Year,Yes,40281.0,26.0,52,1
22,1,28.0,1,1-2 Year,No,2630.0,124.0,59,0
45,1,26.0,0,1-2 Year,Yes,2630.0,120.0,99,0
32,1,28.0,0,< 1 Year,Yes,2630.0,122.0,91,0
35,1,8.0,0,1-2 Year,Yes,27002.0,124.0,77,1
24,1,28.0,1,< 1 Year,No,50029.0,152.0,28,0
60,1,38.0,0,1-2 Year,Yes,2630.0,124.0,234,0
50,1,28.0,1,1-2 Year,No,48766.0,124.0,139,0
28,1,40.0,0,< 1 Year,Yes,37374.0,152.0,191,0
55,1,8.0,0,1-2 Year,Yes,42945.0,25.0,189,0
22,1,46.0,1,< 1 Year,No,24119.0,152.0,108,0
42,1,28.0,0,1-2 Year,Yes,57184.0,125.0,164,0
27,1,30.0,0,< 1 Year,Yes,43591.0,152.0,54,0
41,1,21.0,1,1-2 Year,No,27288.0,152.0,138,0
56,1,41.0,0,1-2 Year,Yes,52102.0,26.0,223,0
53,1,3.0,0,1-2 Year,Yes,36546.0,26.0,199,0
20,1,1.0,1,< 1 Year,Yes,2630.0,160.0,118,0
33,1,28.0,1,1-2 Year,No,34724.0,122.0,171,0
51,1,9.0,1,1-2 Year,No,36983.0,124.0,39,0
46,1,20.0,0,1-2 Year,Yes,2630.0,157.0,51,0
50,1,28.0,0,1-2 Year,Yes,30432.0,26.0,297,0
45,1,26.0,0,> 2 Years,Yes,36842.0,30.0,181,0
24,1,8.0,1,< 1 Year,No,44637.0,152.0,34,0
51,1,28.0,0,1-2 Year,Yes,26979.0,124.0,25,0
33,1,15.0,0,1-2 Year,Yes,48311.0,124.0,32,1
22,1,46.0,0,< 1 Year,Yes,35818.0,152.0,230,0
29,1,28.0,1,1-2 Year,No,33280.0,124.0,17,0
30,1,29.0,1,< 1 Year,No,21748.0,152.0,122,0
27,1,36.0,1,< 1 Year,No,37124.0,152.0,183,0
50,1,28.0,0,1-2 Year,Yes,47890.0,26.0,208,1
24,1,41.0,1,< 1 Year,No,24056.0,152.0,288,0
22,1,45.0,0,< 1 Year,Yes,23105.0,160.0,176,0
41,1,9.0,1,1-2 Year,No,34817.0,124.0,75,0
26,1,28.0,1,< 1 Year,No,30242.0,152.0,107,0
25,1,6.0,1,< 1 Year,No,24518.0,152.0,55,0
65,1,33.0,1,1-2 Year,No,28882.0,152.0,139,0
31,1,30.0,1,< 1 Year,No,2630.0,152.0,224,0
28,1,35.0,1,< 1 Year,Yes,25996.0,157.0,223,0
68,1,41.0,1,1-2 Year,No,48803.0,152.0,237,0
27,1,2.0,1,< 1 Year,No,27158.0,152.0,35,0
24,1,8.0,1,< 1 Year,No,44175.0,151.0,260,0
22,1,2.0,1,< 1 Year,No,16966.0,152.0,92,0
69,1,2.0,0,1-2 Year,Yes,30206.0,124.0,81,0
55,1,30.0,1,1-2 Year,No,34532.0,150.0,252,0
57,1,28.0,0,> 2 Years,Yes,39020.0,26.0,216,1
24,1,2.0,1,< 1 Year,No,25341.0,160.0,171,0
24,1,2.0,1,< 1 Year,Yes,28881.0,151.0,23,0
28,1,30.0,1,< 1 Year,No,37039.0,152.0,215,0
23,1,9.0,0,1-2 Year,No,26349.0,124.0,257,0
47,1,50.0,0,1-2 Year,No,31264.0,8.0,294,0
21,1,15.0,0,< 1 Year,Yes,22565.0,160.0,218,0
23,1,37.0,0,< 1 Year,No,43295.0,151.0,290,0
21,1,46.0,1,< 1 Year,No,42287.0,152.0,23,0
54,1,52.0,0,1-2 Year,Yes,38358.0,124.0,247,0
28,1,46.0,1,< 1 Year,No,19467.0,152.0,116,0
26,1,33.0,1,< 1 Year,No,30840.0,152.0,298,0
24,1,28.0,1,< 1 Year,No,32925.0,152.0,76,0
22,1,45.0,0,< 1 Year,Yes,34955.0,152.0,78,0
42,1,29.0,0,1-2 Year,Yes,2630.0,26.0,194,0
63,1,41.0,0,1-2 Year,Yes,21216.0,124.0,214,0
43,1,28.0,0,1-2 Year,No,36516.0,155.0,201,0
52,1,48.0,0,1-2 Year,Yes,2630.0,26.0,22,1
22,1,8.0,0,< 1 Year,Yes,34238.0,160.0,184,0
35,1,15.0,0,1-2 Year,No,28839.0,152.0,140,0
26,1,6.0,1,< 1 Year,No,31404.0,152.0,241,0
37,1,28.0,1,1-2 Year,No,42898.0,26.0,209,0
55,1,46.0,0,1-2 Year,Yes,24776.0,124.0,200,0
57,1,48.0,0,1-2 Year,Yes,2630.0,26.0,215,0
26,1,21.0,1,< 1 Year,No,29985.0,152.0,202,0
22,1,8.0,0,< 1 Year,Yes,43348.0,124.0,208,0
79,1,8.0,0,1-2 Year,Yes,2630.0,157.0,165,0
52,1,28.0,0,1-2 Year,Yes,40344.0,124.0,87,0
42,1,8.0,1,1-2 Year,No,41698.0,124.0,183,0
22,1,35.0,1,< 1 Year,No,21793.0,152.0,176,0
26,1,41.0,1,< 1 Year,No,31627.0,152.0,297,0
26,1,6.0,1,< 1 Year,No,18026.0,152.0,159,0
44,1,8.0,0,1-2 Year,Yes,47906.0,26.0,63,0
24,1,3.0,1,< 1 Year,No,22315.0,152.0,260,0
51,1,28.0,0,1-2 Year,Yes,41851.0,124.0,168,0
54,1,6.0,0,1-2 Year,Yes,2630.0,26.0,270,1
40,1,46.0,0,1-2 Year,Yes,2630.0,156.0,266,0
39,1,4.0,1,1-2 Year,No,22594.0,124.0,259,0
20,1,26.0,0,< 1 Year,Yes,2630.0,160.0,205,0
22,1,46.0,1,< 1 Year,No,35116.0,160.0,88,0
53,1,28.0,0,1-2 Year,Yes,50318.0,124.0,240,0
43,1,8.0,0,> 2 Years,Yes,59805.0,124.0,263,0
32,1,28.0,0,< 1 Year,Yes,41557.0,122.0,123,0
47,1,28.0,1,1-2 Year,Yes,39867.0,122.0,14,0
40,1,8.0,1,1-2 Year,No,42864.0,124.0,21,0
33,1,3.0,1,< 1 Year,No,2630.0,152.0,135,0
38,1,45.0,0,1-2 Year,Yes,32806.0,124.0,276,1
54,1,14.0,0,1-2 Year,Yes,2630.0,156.0,70,1
23,1,15.0,1,< 1 Year,No,46475.0,152.0,176,0
42,1,29.0,1,1-2 Year,No,55199.0,124.0,185,0
65,1,11.0,0,1-2 Year,Yes,33838.0,26.0,26,0
38,1,39.0,0,1-2 Year,Yes,70020.0,26.0,136,0
24,1,8.0,1,< 1 Year,No,72442.0,152.0,49,0
29,1,28.0,1,< 1 Year,No,35875.0,152.0,135,0
25,1,26.0,0,< 1 Year,Yes,25205.0,160.0,236,0
42,1,50.0,0,1-2 Year,No,32427.0,156.0,263,0
30,1,33.0,1,< 1 Year,No,30189.0,152.0,192,0
22,1,8.0,0,< 1 Year,Yes,30682.0,152.0,297,0
47,1,29.0,1,1-2 Year,No,34535.0,124.0,174,0
45,1,28.0,0,1-2 Year,Yes,43722.0,154.0,143,0
27,1,2.0,0,< 1 Year,No,2630.0,1.0,290,0
52,1,10.0,0,1-2 Year,No,41670.0,152.0,243,0
48,1,28.0,0,1-2 Year,Yes,33321.0,26.0,109,1
27,1,13.0,1,< 1 Year,No,25745.0,152.0,124,0
22,1,8.0,1,< 1 Year,No,21900.0,160.0,227,0
36,1,28.0,0,1-2 Year,Yes,36905.0,26.0,19,0
23,1,36.0,0,< 1 Year,No,29890.0,152.0,205,0
28,1,28.0,0,< 1 Year,Yes,42556.0,124.0,235,0
21,1,46.0,1,< 1 Year,No,26504.0,152.0,166,0
48,1,41.0,1,1-2 Year,No,37476.0,26.0,105,0
22,1,26.0,1,< 1 Year,No,19854.0,152.0,232,0
62,1,46.0,0,1-2 Year,Yes,36908.0,26.0,296,0
22,1,15.0,0,< 1 Year,Yes,29102.0,152.0,146,0
63,1,28.0,0,1-2 Year,Yes,32437.0,52.0,94,0
50,1,29.0,0,1-2 Year,Yes,33964.0,26.0,250,1
72,1,26.0,1,1-2 Year,No,42565.0,26.0,126,0
27,1,28.0,1,< 1 Year,Yes,2630.0,152.0,199,0
24,1,8.0,0,< 1 Year,Yes,32967.0,152.0,156,0
28,1,6.0,1,< 1 Year,No,2630.0,152.0,282,0
29,1,11.0,1,< 1 Year,No,31134.0,152.0,131,0
26,1,28.0,0,< 1 Year,Yes,48498.0,152.0,41,1
71,1,28.0,0,1-2 Year,Yes,29520.0,122.0,13,0
67,1,46.0,0,1-2 Year,Yes,2630.0,157.0,201,0
39,1,35.0,0,1-2 Year,Yes,25305.0,124.0,225,0
44,1,28.0,0,1-2 Year,Yes,40439.0,26.0,121,1
22,1,37.0,0,< 1 Year,Yes,34979.0,152.0,37,0
40,1,11.0,1,1-2 Year,No,24658.0,122.0,163,0
32,1,28.0,1,< 1 Year,No,45809.0,152.0,120,0
22,1,15.0,0,< 1 Year,No,40132.0,152.0,40,0
28,1,36.0,0,< 1 Year,No,38038.0,152.0,214,0
24,1,14.0,0,< 1 Year,Yes,26050.0,152.0,156,0
32,1,28.0,0,< 1 Year,Yes,2630.0,158.0,168,0
21,1,15.0,1,< 1 Year,No,37142.0,152.0,179,0
63,1,39.0,0,1-2 Year,Yes,39997.0,26.0,186,0
23,1,11.0,1,< 1 Year,No,30647.0,152.0,255,0
42,1,47.0,0,1-2 Year,Yes,32729.0,122.0,289,0
54,1,0.0,0,1-2 Year,Yes,2630.0,124.0,23,0
57,1,28.0,0,> 2 Years,Yes,27818.0,26.0,106,0
50,1,34.0,0,1-2 Year,Yes,29141.0,124.0,161,0
48,1,3.0,0,1-2 Year,Yes,2630.0,124.0,285,0
25,1,41.0,1,< 1 Year,No,26543.0,152.0,90,0
45,1,50.0,1,1-2 Year,No,32835.0,8.0,69,0
30,1,46.0,1,< 1 Year,No,25027.0,152.0,124,0
27,1,2.0,1,< 1 Year,No,33856.0,152.0,279,0
59,1,28.0,0,1-2 Year,Yes,36257.0,124.0,54,0
20,1,50.0,1,< 1 Year,No,2630.0,160.0,103,0
23,1,10.0,0,< 1 Year,No,19005.0,152.0,181,0
26,1,6.0,1,< 1 Year,No,25051.0,152.0,223,0
33,1,28.0,1,1-2 Year,No,39584.0,122.0,54,0
29,1,15.0,1,< 1 Year,No,34901.0,152.0,160,0
29,1,28.0,1,< 1 Year,No,55558.0,152.0,294,0
41,1,37.0,1,1-2 Year,No,40526.0,122.0,298,0
41,1,28.0,0,1-2 Year,Yes,24866.0,124.0,291,0
23,1,36.0,0,< 1 Year,Yes,30674.0,152.0,113,0
77,1,28.0,1,1-2 Year,No,51701.0,26.0,226,0
21,1,46.0,1,< 1 Year,No,28180.0,160.0,140,0
21,1,26.0,1,< 1 Year,No,2630.0,163.0,44,0
36,1,28.0,0,1-2 Year,Yes,32243.0,125.0,132,1
22,1,9.0,0,< 1 Year,No,2630.0,152.0,193,0
43,1,28.0,0,1-2 Year,Yes,44591.0,26.0,67,0
36,1,14.0,1,1-2 Year,No,29061.0,124.0,184,0
67,1,35.0,1,1-2 Year,Yes,2630.0,26.0,101,0
74,1,28.0,0,1-2 Year,Yes,27759.0,26.0,252,0
59,0,8.0,1,1-2 Year,No,37688.0,26.0,273,0
24,1,8.0,0,< 1 Year,Yes,37709.0,152.0,213,0
23,1,9.0,1,< 1 Year,No,48388.0,152.0,281,0
49,1,12.0,1,1-2 Year,No,30117.0,124.0,252,0
64,1,28.0,1,1-2 Year,No,30569.0,26.0,216,0
29,1,41.0,1,< 1 Year,No,2630.0,152.0,99,0
35,1,20.0,0,1-2 Year,Yes,2630.0,26.0,67,0
60,1,36.0,0,1-2 Year,Yes,2630.0,26.0,280,0
39,1,9.0,0,1-2 Year,Yes,25703.0,26.0,263,0
30,1,46.0,0,1-2 Year,Yes,2630.0,156.0,30,0
63,1,28.0,1,1-2 Year,No,33888.0,122.0,222,0
43,1,46.0,0,1-2 Year,Yes,20635.0,154.0,56,1
32,1,4.0,1,< 1 Year,No,2630.0,152.0,177,0
65,1,8.0,1,1-2 Year,Yes,36429.0,124.0,89,0
47,1,28.0,0,1-2 Year,Yes,37601.0,124.0,91,1
24,1,12.0,1,< 1 Year,No,2630.0,26.0,259,0
45,1,39.0,1,1-2 Year,No,2630.0,124.0,76,0
45,1,8.0,0,1-2 Year,Yes,27790.0,124.0,160,1
42,1,28.0,0,1-2 Year,Yes,24163.0,124.0,108,0
33,1,39.0,0,1-2 Year,Yes,2630.0,156.0,215,0
58,1,28.0,0,> 2 Years,Yes,31392.0,124.0,209,1
44,1,28.0,0,1-2 Year,Yes,41767.0,124.0,61,1
47,1,48.0,0,1-2 Year,Yes,2630.0,124.0,69,0
23,1,41.0,1,< 1 Year,No,36186.0,152.0,252,0
21,1,6.0,0,< 1 Year,Yes,29430.0,163.0,28,0
31,1,24.0,0,1-2 Year,Yes,43195.0,157.0,172,1
37,1,8.0,1,1-2 Year,No,45252.0,124.0,267,0
20,1,8.0,0,< 1 Year,Yes,82204.0,160.0,65,0
30,1,38.0,0,< 1 Year,Yes,30930.0,124.0,229,0
31,1,33.0,1,< 1 Year,No,40826.0,152.0,49,0
30,1,46.0,1,< 1 Year,No,26727.0,154.0,113,0
22,1,28.0,1,< 1 Year,No,54419.0,152.0,64,0
34,1,18.0,1,1-2 Year,No,29299.0,152.0,75,0
57,1,28.0,0,1-2 Year,Yes,43015.0,55.0,132,0
47,1,28.0,0,1-2 Year,Yes,43374.0,26.0,116,1
30,1,21.0,1,< 1 Year,No,28115.0,152.0,233,0
27,1,45.0,1,< 1 Year,No,34701.0,152.0,78,0
23,1,8.0,0,< 1 Year,No,35410.0,152.0,194,0
36,1,3.0,0,1-2 Year,No,47452.0,26.0,290,0
42,1,15.0,0,1-2 Year,Yes,42250.0,124.0,223,1
48,1,28.0,1,1-2 Year,Yes,31157.0,124.0,59,0
50,1,28.0,0,1-2 Year,Yes,41869.0,156.0,51,0
22,1,20.0,1,< 1 Year,No,2630.0,152.0,196,0
54,1,8.0,0,1-2 Year,Yes,22075.0,26.0,205,0
25,1,41.0,0,< 1 Year,Yes,54108.0,124.0,177,0
34,1,46.0,1,< 1 Year,No,24790.0,152.0,52,0
23,1,47.0,0,< 1 Year,Yes,53012.0,26.0,157,0
22,1,30.0,1,< 1 Year,No,36832.0,152.0,164,0
27,1,15.0,1,< 1 Year,No,29621.0,152.0,227,0
43,1,46.0,1,1-2 Year,No,26675.0,124.0,52,0
31,1,27.0,0,< 1 Year,No,29490.0,152.0,103,1
47,1,15.0,0,1-2 Year,No,2630.0,152.0,183,0
23,1,34.0,0,< 1 Year,Yes,32632.0,152.0,127,0
44,1,28.0,0,1-2 Year,No,26868.0,26.0,148,0
29,1,28.0,0,< 1 Year,No,2630.0,160.0,170,1
42,1,8.0,0,1-2 Year,Yes,64816.0,26.0,32,1
21,1,36.0,1,< 1 Year,No,36332.0,152.0,286,0
22,1,3.0,0,< 1 Year,No,34771.0,152.0,214,0
62,1,28.0,0,1-2 Year,Yes,31635.0,124.0,252,0
24,1,15.0,1,< 1 Year,No,28056.0,152.0,194,0
25,1,8.0,0,< 1 Year,Yes,2630.0,152.0,193,0
30,1,28.0,1,< 1 Year,No,39063.0,156.0,248,0
38,1,45.0,0,1-2 Year,Yes,24634.0,122.0,244,1
47,1,8.0,0,1-2 Year,Yes,2630.0,124.0,117,0
30,1,28.0,0,< 1 Year,Yes,69677.0,124.0,204,0
23,1,39.0,1,< 1 Year,No,26823.0,151.0,219,0
48,1,33.0,0,1-2 Year,Yes,30568.0,154.0,267,1
78,1,46.0,0,1-2 Year,No,29956.0,26.0,149,0
76,1,28.0,1,1-2 Year,No,44279.0,60.0,101,0
25,1,36.0,1,< 1 Year,No,2630.0,152.0,136,0
47,1,46.0,1,1-2 Year,No,27245.0,26.0,67,0
25,1,3.0,0,< 1 Year,Yes,32853.0,152.0,153,0
44,1,31.0,0,1-2 Year,Yes,2630.0,98.0,44,1
25,1,41.0,1,< 1 Year,No,24410.0,152.0,123,0
62,1,32.0,0,> 2 Years,Yes,2630.0,124.0,72,0
27,1,50.0,1,< 1 Year,No,27541.0,152.0,95,0
26,1,33.0,1,< 1 Year,No,27590.0,152.0,36,0
41,1,28.0,0,> 2 Years,Yes,62002.0,124.0,278,1
46,1,48.0,1,1-2 Year,No,2630.0,124.0,104,0
22,1,50.0,1,< 1 Year,No,41983.0,152.0,257,0
50,1,48.0,0,1-2 Year,Yes,2630.0,26.0,85,0
62,1,28.0,0,1-2 Year,Yes,41700.0,122.0,275,0
24,1,6.0,0,< 1 Year,Yes,2630.0,152.0,286,0
61,1,31.0,0,1-2 Year,Yes,2630.0,124.0,259,0
50,1,28.0,0,> 2 Years,Yes,2630.0,157.0,26,0
57,1,28.0,0,> 2 Years,Yes,54443.0,122.0,51,0
73,1,28.0,0,1-2 Year,Yes,45930.0,124.0,268,0
27,1,24.0,1,< 1 Year,No,25199.0,152.0,293,0
66,1,28.0,1,1-2 Year,No,37767.0,60.0,86,0
57,1,46.0,0,> 2 Years,Yes,2630.0,156.0,219,1
47,1,28.0,0,1-2 Year,Yes,44970.0,26.0,215,0
22,1,3.0,0,< 1 Year,Yes,25211.0,152.0,144,0
44,1,8.0,0,1-2 Year,Yes,2630.0,30.0,127,0
57,1,27.0,1,1-2 Year,No,2630.0,26.0,121,0
41,1,28.0,0,1-2 Year,Yes,32112.0,124.0,173,0
48,1,28.0,0,> 2 Years,Yes,35891.0,124.0,298,1
40,1,3.0,0,1-2 Year,Yes,36391.0,157.0,265,1
39,1,50.0,1,1-2 Year,No,45857.0,8.0,33,0
60,1,33.0,0,1-2 Year,Yes,37252.0,124.0,71,0
25,1,29.0,1,< 1 Year,No,41936.0,152.0,34,0
21,1,28.0,0,< 1 Year,Yes,28958.0,156.0,238,0
22,1,46.0,0,< 1 Year,Yes,33424.0,152.0,125,0
26,1,41.0,1,< 1 Year,No,33270.0,152.0,78,0
26,1,18.0,1,< 1 Year,No,29047.0,152.0,243,0
20,1,36.0,1,< 1 Year,Yes,65614.0,160.0,234,0
41,1,15.0,0,1-2 Year,Yes,35258.0,155.0,79,1
60,1,39.0,0,> 2 Years,Yes,35778.0,124.0,231,0
40,1,28.0,0,1-2 Year,Yes,43310.0,26.0,147,0
30,1,28.0,0,< 1 Year,Yes,41799.0,158.0,244,1
51,1,28.0,0,1-2 Year,Yes,42919.0,26.0,251,1
24,1,21.0,1,< 1 Year,No,21193.0,152.0,131,0
48,1,28.0,0,> 2 Years,Yes,79564.0,26.0,242,0
23,1,11.0,1,< 1 Year,No,40186.0,152.0,227,0
45,1,26.0,0,1-2 Year,Yes,33984.0,120.0,40,0
62,1,19.0,0,1-2 Year,No,27234.0,124.0,102,0
31,1,28.0,1,1-2 Year,No,57208.0,26.0,280,0
42,1,48.0,1,1-2 Year,No,2630.0,15.0,65,0
42,1,28.0,0,1-2 Year,Yes,33033.0,124.0,196,0
36,1,33.0,0,1-2 Year,Yes,2630.0,124.0,144,1
76,1,28.0,0,1-2 Year,Yes,31434.0,25.0,147,0
32,1,32.0,1,< 1 Year,No,2630.0,152.0,211,0
22,1,41.0,1,< 1 Year,No,39251.0,152.0,237,0
49,1,6.0,0,1-2 Year,Yes,31907.0,124.0,261,0
24,1,46.0,1,< 1 Year,No,29416.0,152.0,155,0
43,1,28.0,1,1-2 Year,No,28677.0,124.0,40,0
33,1,15.0,1,1-2 Year,No,2630.0,124.0,222,0
41,1,3.0,0,1-2 Year,Yes,22174.0,26.0,52,1
22,1,41.0,0,< 1 Year,No,53379.0,152.0,83,0
36,1,26.0,0,1-2 Year,Yes,44524.0,124.0,42,0
56,1,13.0,1,1-2 Year,No,38355.0,152.0,70,0
22,1,11.0,1,< 1 Year,No,36941.0,152.0,124,0
27,1,3.0,0,1-2 Year,Yes,2630.0,156.0,69,1
25,1,50.0,0,< 1 Year,Yes,29096.0,152.0,243,0
61,1,41.0,0,1-2 Year,Yes,22771.0,26.0,259,1
24,1,33.0,1,< 1 Year,No,23324.0,152.0,287,0
58,1,28.0,0,1-2 Year,Yes,56109.0,26.0,80,0
24,1,13.0,0,< 1 Year,Yes,25824.0,152.0,166,0
25,1,14.0,1,< 1 Year,No,26808.0,152.0,211,0
36,1,46.0,0,1-2 Year,Yes,2630.0,156.0,89,0
76,1,28.0,1,1-2 Year,No,39434.0,59.0,145,0
28,1,14.0,1,< 1 Year,No,42792.0,152.0,277,0
23,1,14.0,0,< 1 Year,Yes,26138.0,151.0,145,0
31,1,33.0,1,< 1 Year,No,27228.0,152.0,10,0
45,1,28.0,0,1-2 Year,No,26021.0,26.0,170,0
25,1,25.0,1,< 1 Year,No,27013.0,152.0,82,0
32,1,50.0,1,< 1 Year,Yes,2630.0,156.0,171,0
21,1,14.0,1,< 1 Year,No,2630.0,152.0,133,0
51,1,28.0,0,1-2 Year,Yes,48600.0,26.0,205,0
80,1,50.0,0,1-2 Year,No,35329.0,26.0,255,0
25,1,28.0,0,< 1 Year,No,40735.0,124.0,18,0
58,1,28.0,1,1-2 Year,No,31762.0,124.0,200,0
65,1,35.0,0,1-2 Year,Yes,23818.0,26.0,86,0
49,1,28.0,0,1-2 Year,Yes,50521.0,26.0,199,1
24,1,28.0,0,< 1 Year,Yes,33869.0,124.0,184,0
25,1,28.0,1,< 1 Year,No,2630.0,152.0,54,0
44,1,9.0,1,1-2 Year,No,35425.0,26.0,299,0
46,1,28.0,0,1-2 Year,Yes,44146.0,26.0,94,1
25,1,18.0,1,< 1 Year,No,40819.0,152.0,79,0
48,1,15.0,1,1-2 Year,No,42022.0,124.0,266,0
22,1,2.0,0,< 1 Year,Yes,2630.0,152.0,147,0
23,1,47.0,1,< 1 Year,No,2630.0,160.0,92,0
33,1,35.0,0,1-2 Year,Yes,2630.0,156.0,267,1
22,1,39.0,0,< 1 Year,Yes,27680.0,152.0,57,0
33,1,28.0,0,1-2 Year,Yes,44662.0,124.0,45,0
44,1,28.0,0,1-2 Year,No,35561.0,124.0,250,0
50,1,8.0,0,1-2 Year,Yes,50581.0,7.0,279,1
26,1,33.0,1,< 1 Year,No,39015.0,152.0,286,0
26,1,44.0,0,< 1 Year,Yes,2630.0,160.0,162,0
24,1,24.0,0,< 1 Year,Yes,49598.0,152.0,295,0
58,1,28.0,0,1-2 Year,Yes,36819.0,124.0,65,0
24,1,3.0,1,< 1 Year,No,30557.0,152.0,173,0
24,1,30.0,1,< 1 Year,No,34026.0,152.0,270,0
69,1,28.0,1,1-2 Year,No,41332.0,26.0,271,0
49,1,28.0,0,1-2 Year,Yes,35463.0,26.0,169,0
21,1,25.0,1,< 1 Year,No,29239.0,152.0,285,0
25,1,3.0,1,< 1 Year,No,18344.0,152.0,273,0
25,1,14.0,1,< 1 Year,No,25117.0,152.0,215,0
30,1,17.0,1,< 1 Year,No,26159.0,160.0,78,0
26,1,46.0,1,< 1 Year,No,39424.0,152.0,49,0
22,1,8.0,1,< 1 Year,No,51417.0,152.0,242,0
53,1,28.0,0,> 2 Years,Yes,42200.0,124.0,253,0
23,1,32.0,1,< 1 Year,No,27835.0,152.0,56,0
47,1,28.0,1,1-2 Year,Yes,49988.0,163.0,275,0
49,1,28.0,0,1-2 Year,Yes,44106.0,124.0,129,0
22,1,8.0,0,< 1 Year,No,27806.0,152.0,184,0
24,1,36.0,0,< 1 Year,No,27397.0,152.0,106,0
21,1,45.0,0,< 1 Year,Yes,24453.0,152.0,66,0
75,1,3.0,1,1-2 Year,No,35758.0,26.0,30,0
37,1,28.0,0,1-2 Year,Yes,34822.0,154.0,12,0
68,1,28.0,0,1-2 Year,No,24571.0,124.0,80,0
25,1,27.0,0,< 1 Year,No,27803.0,152.0,215,0
26,1,15.0,0,< 1 Year,Yes,27755.0,152.0,40,1
53,1,28.0,1,1-2 Year,Yes,31489.0,26.0,188,0
43,1,50.0,1,1-2 Year,No,25270.0,124.0,13,0
38,1,7.0,0,1-2 Year,Yes,55580.0,152.0,53,0
23,1,29.0,1,< 1 Year,No,27494.0,152.0,75,0
20,1,8.0,1,< 1 Year,No,33659.0,160.0,181,0
30,1,8.0,0,< 1 Year,No,2630.0,152.0,181,0
31,1,28.0,0,< 1 Year,Yes,37337.0,122.0,119,1
22,1,33.0,0,< 1 Year,Yes,33776.0,152.0,186,0
23,1,36.0,1,< 1 Year,No,29755.0,152.0,90,0
21,1,32.0,1,< 1 Year,No,31718.0,152.0,233,0
43,1,15.0,1,1-2 Year,No,38219.0,152.0,97,0
41,1,28.0,0,1-2 Year,Yes,44076.0,55.0,21,1
31,1,10.0,0,< 1 Year,Yes,27885.0,26.0,108,0
23,1,14.0,1,< 1 Year,No,45631.0,152.0,180,0
22,1,30.0,1,< 1 Year,No,2630.0,152.0,138,0
24,1,28.0,1,< 1 Year,No,31357.0,152.0,297,0
28,1,10.0,1,< 1 Year,No,28146.0,152.0,254,0
26,1,15.0,0,< 1 Year,Yes,52348.0,152.0,139,0
22,1,13.0,1,< 1 Year,No,28832.0,152.0,265,0
24,1,17.0,1,< 1 Year,No,26767.0,152.0,239,0
23,1,8.0,1,< 1 Year,No,30270.0,152.0,240,0
55,1,28.0,0,1-2 Year,Yes,40284.0,26.0,246,0
27,1,41.0,1,< 1 Year,No,61431.0,152.0,117,0
50,1,28.0,0,1-2 Year,Yes,43525.0,124.0,195,1
50,1,8.0,0,1-2 Year,Yes,27961.0,26.0,234,0
21,1,46.0,1,< 1 Year,No,24724.0,160.0,199,0
23,1,36.0,0,< 1 Year,Yes,43218.0,152.0,187,0
49,1,37.0,0,< 1 Year,No,2630.0,1.0,14,0
78,1,29.0,1,1-2 Year,No,35655.0,26.0,229,0
24,1,28.0,0,< 1 Year,Yes,47437.0,26.0,166,1
38,1,28.0,0,1-2 Year,Yes,30515.0,26.0,78,1
47,1,14.0,1,1-2 Year,No,2630.0,26.0,102,0
22,1,46.0,1,< 1 Year,No,2630.0,152.0,223,0
55,1,28.0,1,1-2 Year,No,62362.0,26.0,47,0
78,1,28.0,0,1-2 Year,Yes,37559.0,26.0,275,0
44,1,48.0,1,1-2 Year,No,2630.0,124.0,91,0
76,1,28.0,0,1-2 Year,Yes,46349.0,26.0,163,0
28,1,28.0,0,1-2 Year,Yes,44070.0,156.0,194,1
43,1,28.0,0,1-2 Year,Yes,34426.0,25.0,269,0
